,review_id,user_id,business_id,stars,useful,funny,cool,text,date,sentiment
15788,1oSI_-6uzyHqtlqLsOzXlQ,-YT_bBApS2sD7Eyo-3c1rA,pH9HF3GfJKJAdKDHcoUI4w,1,3,2,0,"My friend who lives in Madison described the restaurants downtown boasting rooftop views like Venus fly traps...the view is appealing but the food is just awful...Unfortunately, his advice was given to me after I ate at the Madison Bind.

First of all, my wife and I had trouble finding the restaurant because there are no signs outside. The only signs are in the lobby of The Graduate hotel, where the restaurant is located.

Our server, God bless her, she was very nice, but we had to ask for silverware and napkins after we were eating the terrible cheese curds.

Btw the cheese curds are terrible. They taste like balls of those store bought frozen breaded mozzarella sticks. And the dipping sauce was essentially just ranch dressing. This was disappointing, since we were in Wisconsin after all.

I ordered the $24.00 steak (what was I even expecting ordering a steak for that low price...) and it came with asparagus and duck fat fingerling potatoes. The steak was....edible...it was fine, nothing I couldn't make myself at home. The asparagus was huge, kind of gross looking. It wasn't tender. The fingerling potatoes were flavorless and soaked in some sort of saturated fat that was certainly not duck fat. The worst part of the dish was that everything was topped with this nasty green pesto-like substance that vaguely had a garlic citrus flavor. Also, everything was sitting in a pool of the oily substance that the fingerling potatoes died in. 

I felt terrible for my wife cause she couldn't even really eat her burger. Said it tasted like McDonalds. I had a fry, it was like a deep fried store bought frozen crinkle cut.

Everyone at this restaurant was a college student except one other middle aged couple. Being in a building called The Graduate, my guess is that this place is run by college students, for college students since my dinner was maybe one step up from a dorm room dinner served on a paper plate.",2017-04-25 20:56:44,0
15057,etc_GVeVo4BdptZwOtJ6NQ,VFCnyJOk6rjaBpg3ptC0bw,pH9HF3GfJKJAdKDHcoUI4w,1,2,0,0,"Lesson learned - trust your gut instinct. Walking up and seeing it is a hotel restaurant gave me pause. Seeing the dark, oak, dank elevator that takes you to the 7th floor restaurant should have made me turn back. 

Came because of great recent reviews here on Yelp. Did not share the same experience. Long wait on for my drink order on a Wednesday night. When my wine came, in the same kind of cup my water came in - plastic - was dirty. Interestingly they only serve in plastic outside, I kind of get it but at least use a wine glass.

Waitress came with new glass of wine in clean cup this time and a beet salad. Problem: I ordered the caprese salad. When I told her I didn't order the beet salad she didn't have a response and just stood there and looked at me and finally said she could bring the caprese. I opted for the check and went elsewhere for a meal. 

The view was nice but didn't make up for the disappointing service.",2016-07-26 12:54:33,0
15092,dwjy_oJPIH8FF4KjTVqBeg,AvXLOCXvO0qGLib0s-TnGg,pH9HF3GfJKJAdKDHcoUI4w,1,2,0,0,Terrible service. I've been here two hours and haven't gotten my appetizer yet. I will never come back here.,2015-09-26 02:01:45,0
15593,9znEhBG8DupfiHPLSwZOIA,0YGp9mMXwgn679MNouUFrw,pH9HF3GfJKJAdKDHcoUI4w,1,1,0,0,I went there because of the scallops dish posted on Yelp. I was so disappointed in finding out that they took it off the menu. I ordered the trout dish but it was so so. There are many more nicer places in the neighborhood.  Don't go there unless you have to.,2017-05-11 01:05:19,0
15292,DKtC6S5r1FPjTKJ3UavfWg,2-NkAVajeTnrDSoLtBBzfQ,pH9HF3GfJKJAdKDHcoUI4w,1,1,1,0,"I feel cheated in a way because the space and the view at the Madison Blind are among the most beautiful in Madison. And the food and drinks are very good. But the service seemed aimed at trying to convince us never to come back.

Our server was unaccommodating and very slow. A table with empty drinks shouldn't sit unattended to for 20+ minutes. We sat outside but were asked/told by a professional photographer to move our table so they could take shots of us eating and drinking. I assume these were promotional shots for the restaurant, which I think is rude of the management to allow. We weren't offered a thanks or apology by the management for inconvenience. 

Shortly after, a round of drinks was spilled on us by the waiter. He apologized and partly cleaned up the mess. I don't think anyone should feel entitled to comped items, but by not comping us for the round, the Madison Blind gave us a good indication that they really didn't care what we thought of their restaurant. To top it all off, we were handed a bill from another table at the end of the night which resulted in 10+ minutes of confusion and corrections.

Any one of these incidents happens from time to time. Sometimes drinks get spilled. Sometimes you bring the wrong check. Sometimes you forget about a table. OK. But it was the consistent string of mishaps and the lack of interest in management in attempting to make up for them that really made for a memorably bad experience.",2015-09-16 03:11:03,0
9201,PfahtaLjBJSfP281-B9bAA,uQYD-RwRF2swR7vTSnhr0Q,_cjPEH9wXhKS-HQe_U3M4Q,5,2,0,0,"My favourite place in Toronto!
Not just my favourite French place, my favourite place, period.
The food is consistently fantastic, the staff is amazing, the atmosphere is great...
Anyway we come here every week, I bring everyone and it is always a great success!
Highly recommend!!!",2015-10-15 22:54:56,1
9451,dbMGrcwKBfDVCOYJCDPdYA,TbhyP24zYZqZ2VJZgu1wrg,_cjPEH9wXhKS-HQe_U3M4Q,5,7,2,4,"Solid 4.5 star!

Le Select Bistro feels a little bit off the beaten path as it's hidden away down the ""quiet-ish"" side of Wellington street (east of Spadina). They have a lovely tree-lined patio and a fairly spacious interior. 

They have some amazing tables at the back which fit two people in a half-circle shaped booth with a small round table. Very intimate and absolutely perfect for a romantic date.

The menu had every single one of my favourite French dishes and it was hard choosing just one. I ended up picking the Boullabaisse, which is a soup with mixed seafood. It had a really delicious tomato-based broth which was different than when I've normally had this dish, but it was a nice change. It came topped with rouille (mayo based sauce) on toasted bread slices. A perfect dish.

The wine list at this place is somewhat ridiculous; so big that it even has an index page at the beginning. Apparently they also have a corkage fee of $18 if you BYOW, which seems quite reasonable.

They have a prix fixe but the options were very limited (choice of 2 apps, 2 mains). 

Service was a B+",2011-09-21 16:31:06,1
9295,mT6MSnEc8WTMtrWVaqMPNg,P9uyTSBl6_H_2gpyb9uqhQ,_cjPEH9wXhKS-HQe_U3M4Q,5,1,0,0,"First time coming here and it was for Mother's Day brunch. The food was pricey but amazing quality. 

Getting there by car wasn't the easiest to get to and a lot of traffic in the area. Free parking spots in the rear but tight and limited. 

The setting is small French bistro style. 

The food: white fish terrine, beet risotto, and french toast stuff with apple and cranberry. The white fish terrine was smooth and favourful and the brrad was nice and soft. First time having risotto with beets so it turned out red but it works and taste good (very filling). Normally I am not a fan of french toast but I gave this a pass and I would recommend it (it is on their regular menu). 

Overall good impression.",2015-05-21 05:27:07,1
9305,r5WfkCjI4txcxjyThYxvkw,5TpfzE1LsQohlRu_-bfo2g,_cjPEH9wXhKS-HQe_U3M4Q,5,0,0,0,"SO good. I remembered it fondly from way back when they were on Queen St. Foie Gras, Boudin Noir, Steak Frites, Onion soup, creme brulee. A few glasses of Bordeaux and another of port. Outstanding...all of them. Despite the button down atmosphere, they were super sweet to the kids, gave us a great table with no Reservation,",2016-08-11 23:35:53,1
9320,Dl58cQDIZjeaLCwUV-ydJQ,fSYQ_oQ0wNGk2nMJLvNZJA,_cjPEH9wXhKS-HQe_U3M4Q,5,0,0,1,"Really really like it !! The oysters are soon good! And the open face something ... Don't remember but open face something, so good, also the gnocchi is great.",2014-05-16 15:28:14,1
9048,P5ibZswsRP8Ew6K5FpQvRA,Jvd364ho9Tv9HQ72VR2NkQ,_cjPEH9wXhKS-HQe_U3M4Q,1,0,1,0,"I am so surprised that just a few people complained about their poor service. Last Sunday, my friend and I went there for brunch. I was so excited when I entered the restaurant since the environment and decorations are just so nice. I was led to a table and then I waited for my friend to come. 

There are two ladies, just got their seats beside our table, were well treated by a waitress. But she just ignored me when I was sitting there. When my friend came, the waitress simply gave us tap water without even asking what we want to drink. It's so ridiculous that she was being so nice to the two ladies beside us, and completely ignored us for the whole time. We had to ask another waitress to order, and that waitress said there will be bacon in my friend's dish. So my friend ordered. But then her dish came and it was with ham. So we spoke with the rude waitress about it, and she simply says ""there is no bacon in our house"". I questioned, and explained that what the other waitress said. And she replied, "" I don't know what she said, but I've told you that there is no bacon in our place!"" I can tell that she is so mad and impolite. She was literally yelling at me when she said that. I was really pissed off. During our time there, no one ever came and ask how we felt about the dishes. I have to say, I will never ever come back to this place again. Worst service ever!",2016-11-02 02:59:32,0
10248,v0p7Si4eBKAzLH_1lqStHw,GH3RXj9Bk_KCytwDZr4XjA,_cjPEH9wXhKS-HQe_U3M4Q,1,0,0,0,"Good service but the food was ""OK""... My husband liked his omelette. My salad was too salty I couldn't finish.",2014-05-25 15:38:00,0
10260,fP36B3tJ9OMP-YflS6Lz0w,4Geo2Z3pB8kOTpbD5gO-nA,_cjPEH9wXhKS-HQe_U3M4Q,1,0,0,1,"Attended this faux French concern with the hopes of finding a good French Onion soup since my favourite place on Bloor Street, ""Maison Swiss"" closed. 
The service was erratic ,and, when served, the soup arrived tepid.
 To call it bland was a kindness...a watery broth with a hint of onion and brief samplings of some obscure cheese.
 The bread topping was so thin, it only had one side. My heart sank when the bill arrived....
Although I did not have any other menu items, I did judge the soup as my poor entry level introduction to this tourist magnet.",2010-12-14 15:45:32,0
8465,a_KMplEaz5uADd3sgnbXdA,ChalrHgj5tIFze8Fwoosbg,_cjPEH9wXhKS-HQe_U3M4Q,1,2,0,0,"why so many high ratings here? Ordered the onion soup, foie gras and steak, none of them meets the level of ""tasty"". In fact it is the worst foie gras I ever had. Onion soup tasted bitter and i dont know why. most of foods were left in the plate after the meal cuz i just cant enjoy them. Definitely never come again.",2015-03-20 23:15:45,0
8147,gadYsG8AtOw5F_Snh9apFQ,02AOwJB1g9ETIDGZznyuAw,_cjPEH9wXhKS-HQe_U3M4Q,1,1,0,0,"What a complete disaster. This is one of my usual haunts and they have completely lost my business. Steak was undercooked -- twice--  and despite the fact I left half a cow on my plate and they knew I was happy (apologies from the waiter, no sign of the manager) they still put it on bill. I'm so disappointed because I go here so often and rely on it as my go to place. I guess I need to find some place new. Such a shame.",2015-05-30 00:12:46,0
3895,_VKJz7MPGMTZBxdGqYeHPQ,Vn5U1FyIaer1tIsSdWKkVg,umBsUDjSPzF28LOw-U_NfA,5,2,0,0,It looks like they finally got the message and got rid of the obnoxious club/techno music during dinner.  I can now give it a five-star rating.  Great food!!  We couldn't be happier and will continue to dine here.,2014-08-19 22:18:09,1
3749,WMqib9L0vhwy1Ic_wvfqqQ,tCbEkK11lnqeaNVkhlurrQ,umBsUDjSPzF28LOw-U_NfA,5,7,4,4,"Taco Tuesday at it's finest. Yesterday was my first dining experience with a group of friends. The six of us regularly dine out for Taco Tuesday and decided to try something new. The $2.00 taco special and chips with salsa sold us so we stopped in.

The Resturant was slow when we sat down around 5pm. We were immediately greeted and seated. The only drink specials were drafts but all other drinks were reasonable priced. We all ordered the $2.00 tacos from Chicken, Carna Asada, BBQA and Fish. We all had a little of each and they were some of the bet two dollar Tacos I have had. The flour tortilla shells were fresh. The garnish on the place was cute me tasty. The chips and salsa were good too. The customer service was wonderful from the gentlemen who served us. I would defiantly recommend this place due to the quality of the food and the variety on the menu. I will be back to try other items as the menu has a unique variety of main entrees as well.",2016-02-04 01:18:06,1
3833,3paquTIhHezaCSLIfFEluQ,_hsT7ulNmBpc3K0NU_cxrw,umBsUDjSPzF28LOw-U_NfA,5,3,1,2,"Amazed at how great the food is!! Right in the middle of Old Town with a great modern interior.  We have always sat at the large bar to eat, but they have a good sized dining room too; would be great to get tacos with a big group before the bar hopping begins.  

Chips and salsa comes with 2 delicious salsas, one a bit spicy and one with more of a roasted flavor.  Kicking myself now for not thinking to ask for a salsa container to-go! Now for the main event...Ricky's tacos!  First of all, all of there tortillas are freshly made.  There not doughy at all and have a great flavor for any of the tacos and/or burritos.  They fill each of their tacos with a cabbage slaw base, pile on a good portion of meat or seafood, and top with a pico de galo and mayonnaise cream drizzle.  The meat is very juicy and tender with great seasoning, while the seafood is all fried, but it has a good light fry batter that is used.  Also, all plates are served along with rice and black or refried beans.  

Service is very friendly, there is never really a wait to be seated, plus food comes out quick!  Excellent and plenty of food to enjoy at Rickys!  Already craving more!!",2014-07-21 20:18:21,1
3873,U6v3jHGW5OikWlmrNVR6uA,NEYb05_izcyqzACOFfBw0A,umBsUDjSPzF28LOw-U_NfA,5,2,0,0,"Barbacoa tacos on Taco Tuesday were delicious.   Great family-operated restaurant with quality Northern Mexican dishes and fun, upscale decor, appropriate for the location.  These brothers are hard workers and are serious about delivering quality.   I especially appreciated the freshness of the warmly-served salsas, unleashing greater flavors.   You can catch me here regularly now for lunch.",2014-09-19 19:31:11,1
